,algo,mean_test_score,std_test_score,params
99,decisiontree,0.7562269336811744,0.011170612907401156,"{'criterion': 'gini', 'max_depth': 3, 'max_features': None, 'min_samples_leaf': 1}"
100,decisiontree,0.7562269336811744,0.011170612907401156,"{'criterion': 'gini', 'max_depth': 3, 'max_features': None, 'min_samples_leaf': 2}"
101,decisiontree,0.7562269336811744,0.011170612907401156,"{'criterion': 'gini', 'max_depth': 3, 'max_features': None, 'min_samples_leaf': 5}"
102,decisiontree,0.7562269336811744,0.011170612907401156,"{'criterion': 'gini', 'max_depth': 3, 'max_features': None, 'min_samples_leaf': 10}"
103,decisiontree,0.7562269336811744,0.011170612907401156,"{'criterion': 'gini', 'max_depth': 3, 'max_features': None, 'min_samples_leaf': 15}"
104,decisiontree,0.7562269336811744,0.011170612907401156,"{'criterion': 'gini', 'max_depth': 3, 'max_features': None, 'min_samples_leaf': 20}"
105,decisiontree,0.7665470659257643,0.014265583667233302,"{'criterion': 'gini', 'max_depth': 3, 'max_features': None, 'min_samples_leaf': 100}"
106,decisiontree,0.7709722644666096,0.010466975262312803,"{'criterion': 'gini', 'max_depth': 3, 'max_features': None, 'min_samples_leaf': 200}"
107,decisiontree,0.7707824272350616,0.010543411780627072,"{'criterion': 'gini', 'max_depth': 3, 'max_features': None, 'min_samples_leaf': 500}"
108,decisiontree,0.727056576101308,0.04429238936241484,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'auto', 'min_samples_leaf': 1}"
109,decisiontree,0.7396649621197872,0.03822181529152825,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'auto', 'min_samples_leaf': 2}"
110,decisiontree,0.7467935715263742,0.03911719965219205,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'auto', 'min_samples_leaf': 5}"
111,decisiontree,0.7405654919568364,0.03282705154871572,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'auto', 'min_samples_leaf': 10}"
112,decisiontree,0.7426759478462941,0.033418146076534816,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'auto', 'min_samples_leaf': 15}"
113,decisiontree,0.7425046985971016,0.038855164960934316,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'auto', 'min_samples_leaf': 20}"
114,decisiontree,0.7538979174271384,0.035309979380650135,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'auto', 'min_samples_leaf': 100}"
115,decisiontree,0.7435781412185405,0.04593489991130609,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'auto', 'min_samples_leaf': 200}"
116,decisiontree,0.7541473581104131,0.03271900003155375,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'auto', 'min_samples_leaf': 500}"
